"#_Constructed_from_biom_file"																										
"#OTU_ID"	"Tiberias_Head_09_2017_B"	"Maayan1_09_2017_B"	"Ein7_09_2017_B"	"Fuliya4_09_2017_B"	"Tiberias_Head_01_2018_B"	"Tiberias_Pool_01_2018_B"	"Gesher_hana_01_2018_B"	"Maayan1_01_2018_B"	"Ein7_01_2018_B"	"Fuliya4_01_2018_B"	"Tiberias_Pool_09_2018_B"	"Gesher_hana_09_2018_B"	"Maayan1_09_2018_B"	"Ein7_0918_B"	"Fuliya4_09_2018_B"	"Tiberias_Head_01_2019_B"	"Tiberias_Pool_01_2019_B"	"Gesher_hana_01_2019_B"	"Maayan1_01_2019_B"	"Ein7_01_2019_B"	"Fuliya4_01_2019_B"	"Tiberias_Head_06_2018_B"	"Tiberias_Pool_06_2018_B"	"Tiberias_Pool_09_2017_B"	"Gesher_hana_09_2017_B"	"Nur_09_2017_B"
"2dfdf"	0	0.060109289617486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001198871650212	0	0	0	0	0	0	0	0
"be50d"	0	0	0	0	0.003735772641575	0	0	0	0	0	0	0	0	0	0	0.015452710048144	0.595505886857471	0	0	0	0	0	0	0	0	0
"80658"	0	0	0	0	0	0	0	0.004219711057073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7dba2"	0.029492455418381	0	0	0	0.027354933314713	0.196933571759719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5ed29"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011107193229901	0	0	0	0	0	0	0	0
"98303"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002396321322942	0.001288481892228	0	0	0	0	0	0	0	0	0	0	0
"3fccc"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000799890300759	0	0	0	0	0	0	0
"ddd69"	0	0	0	0	0	0	0	0.02131311686454	0	0	0	0	0.000989224518636	0	0	0	0	0	0.003885181460828	0	0	0	0	0	0	0
"33db5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015306232594288	0.005199944779347	0	0	0	0	0	0	0	0	0	0	0
"58b07"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004087552742616	0	0	0	0	0
"e5746"	0	0.045537340619308	0	0.004035874439462	0	0	0	0.116435416964669	0	0.009332191780822	0	0	0.021868927751281	0	0.003290230546224	0	0	0.011248236953456	0.05361550415943	0	0.00540611814346	0	0	0	0.013911620294599	0
"974a1"	0	0	0	0	0	0	0	0	0	0	0	0	0.000529941706412	0	0	0	0	0	0.002856751074138	0	0	0	0	0	0	0
"a36db"	0	0	0	0	0	0	0.004050632911392	0	0.004996326230713	0	0	0	0	0	0.000368137683494	0	0	0	0	0	0	0	0	0	0.004909983633388	0
"f18ab"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00223183470618	0	0	0	0	0	0.001977848101266	0	0	0	0	0
"3b0ae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000989370024389	0	0	0.004478138222849	0	0	0.004614978902954	0	0	0	0	0
"f5fd2"	0	0	0	0	0	0	0	0	0	0.0037100456621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"91a1b"	0	0	0	0	0	0	0	0	0	0	0	0	0.006217982688571	0	0	0	0	0.001304654442877	0	0	0	0	0	0	0	0
"36ede"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000868452326538	0	0	0	0	0	0	0
"aee85"	0	0	0.011156186612576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"f326c"	0	0	0	0	0	0	0	0.00200257473895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"78dfd"	0	0	0	0	0	0	0	0	0	0.004594748858447	0	0	0	0	0	0	0	0	0	0	0.003428270042194	0	0	0	0	0
"b64b8"	0	0	0	0	0	0	0	0	0.005547391623806	0	0	0	0	0.183739556572613	0	0	0	0	0	0	0	0	0	0	0	0
"05135"	0	0	0	0	0	0	0	0	0	0.001455479452055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ab7d8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00210970464135	0	0	0	0	0
"4d2fe"	0	0	0	0	0.053802108791286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013250405624662	0	0	0	0
"a6215"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002876075652294	0	0	0	0	0	0	0	0	0	0	0
"8f04c"	0	0	0	0	0	0	0	0	0.001726671565026	0	0	0	0	0.033311025236934	0.002553955179237	0	0	0	0.000479934180455	0	0	0	0	0	0	0
"49fe1"	0	0	0	0	0.125235667900286	0.630025167229618	0	0	0	0	1	0	0	0	0	0.776751048299425	0.404039437158993	0	0	0	0	0.627095727420227	0.543536914397842	1	0	0
"12630"	0	0.025500910746812	0	0	0	0	0	0.001716492633386	0	0	0	0	0.003285638579756	0	0	0	0	0	0.000434226163269	0	0	0	0	0	0	0
"1d34a"	0	0	0.003042596348884	0	0	0	0	0.017379487913031	0.003490080822924	0	0	0	0.006606606606607	0	0	0	0	0.014633286318759	0.009095895420057	0	0	0	0	0	0.180851063829787	0.030129482071713
"f26c4"	0	0.054644808743169	0.00946585530764	0	0	0	0	0	0	0.000570776255708	0	0	0.009962904080551	0	0	0	0	0	0.002331108876497	0	0	0	0	0	0.004091653027823	0
"97682"	0	0	0	0	0	0	0	0	0	0.002054794520548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16a83"	0	0	0	0	0	0	0	0	0	0.000399543378995	0	0	0.040098922451864	0	0	0	0	0	0	0	0	0	0	0	0	0
"edc62"	0	0	0	0	0	0	0	0.00264625947647	0	0	0	0	0	0	0	0	0	0.012235543018336	0	0	0	0	0	0	0	0
"00c8b"	0	0	0	0	0	0	0	0.002145615791732	0	0	0	0	0.004133545310016	0	0	0	0	0	0	0	0	0	0	0	0	0
"e32eb"	0	0	0	0.194170403587444	0	0	0	0	0	0	0	0	0.000247306129659	0	0.000299111867839	0	0	0	0	0	0	0	0	0	0.112111292962357	0
"6a6f2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050049800796813
"af2c5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006884574830987	0	0	0	0	0	0
"2ecff"	0	0	0	0	0	0.017931651102722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"a42cd"	0.358710562414266	0.058287795992714	0.014536849222448	0.006726457399103	0.002618532225403	0.043198225048017	0	0	0	0	0	0	0	0	0	0.029585339338407	0	0	0	0	0	0.141698215251487	0	0	0	0
"cd7d2"	0	0	0	0	0	0	0	0.001287369475039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"68cc5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000599435825106	0.000822744309352	0	0	0	0	0	0	0
"b7a02"	0	0	0	0	0	0	0	0	0.011204996326231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"adf84"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025184599156118	0	0	0	0	0
"d6d02"	0	0	0	0	0	0	0	0.002217136318123	0	0	0	0	0.003038332450097	0	0	0	0	0	0	0	0	0	0	0	0	0
"7e610"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002050905636752	0	0	0	0	0	0	0	0	0	0	0	0
"ddf27"	0	0	0	0	0	0	0	0	0	0	0	0	0.002190425719837	0	0	0	0	0	0.000159978060152	0	0	0	0	0	0	0
"41acc"	0	0	0	0	0	0.000248360818597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b338c"	0	0	0	0	0	0	0.036151898734177	0	0.019801616458486	0	0	0	0	0	0	0	0	0	0	0.001426533523538	0	0	0	0	0	0.091633466135458
"7f7d4"	0	0	0	0	0	0	0.002430379746835	0	0	0.000513698630137	0	0	0	0.009045573282097	0	0	0	0	0	0	0	0	0	0	0	0
"eec4c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000479934180455	0	0	0	0	0	0	0
"72335"	0	0	0	0	0	0	0.001417721518987	0	0	0.001769406392694	0	0	0.002685037979156	0	0	0	0	0.00148095909732	0.004662217752994	0	0	0	0	0	0	0
"33fa9"	0	0	0	0	0	0	0	0	0.000551065393093	0	0	0	0	0	0.002001748653997	0	0	0	0	0	0	0	0	0	0	0
"98fa8"	0	0	0	0	0	0	0	0	0	0.000599315068493	0	0	0	0	0	0	0	0	0	0	0.006988396624473	0	0	0	0	0
"b9559"	0	0	0.023664638269101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001551480959097	0	0	0	0	0	0	0	0
"4ba84"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003314527503526	0	0.004341623767289	0	0	0	0	0	0
"1de1b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001304654442877	0	0	0	0	0	0	0	0
"58d33"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002045133991537	0	0	0	0	0	0	0	0
"6ed1a"	0	0	0	0	0	0	0	0	0	0.001312785388128	0	0	0	0.00248267524449	0	0	0	0	0.0013255324984	0	0	0	0	0	0	0
"1bc9e"	0	0	0.015212981744422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024682651622	0.002034006764787	0	0	0	0	0	0	0
"a1900"	0.008230452674897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20019"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002415903547927	0	0	0	0.002536794953835	0	0	0	0	0	0	0
"eaf2e"	0	0	0	0	0	0	0	0	0	0.009046803652968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ec8c6"	0	0.036429872495446	0	0	0	0	0	0	0	0	0	0	0.002685037979156	0	0	0	0	0	0.000891306335131	0	0	0	0	0	0	0
"a4b58"	0	0	0	0.01390134529148	0	0	0	0	0	0.00587899543379	0	0	0.0229641406112	0	0	0	0	0	0	0	0	0	0	0	0	0
"71cd6"	0	0	0	0	0	0	0	0	0	0	0	0	0.005970676558912	0	0	0	0	0	0.001462656549959	0	0	0	0	0	0	0
"8f757"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001899786274044	0	0	0	0	0	0	0	0	0	0	0	0
"f488b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000274248103117	0	0	0	0	0	0	0
"dbd65"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004055007052186	0	0	0	0	0	0	0	0
"4510b"	0	0	0	0.009417040358744	0	0	0	0	0	0.001027397260274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3f2a2"	0	0	0	0	0	0	0	0.035760263195537	0.003343130051433	0.045405251141553	0	0	0.025472531354884	0	0.009341493718651	0	0	0.026410437235543	0.018923119115093	0	0.026898734177215	0	0	0	0.019639934533552	0
"252c1"	0	0	0	0	0	0	0	0	0	0.003966894977169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2306b"	0	0	0	0	0	0	0	0	0	0.000913242009132	0	0	0	0	0.002277851916617	0	0	0	0	0	0.003164556962025	0	0	0	0	0
"11dd3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000434226163269	0	0	0	0	0	0	0
"192fb"	0	0	0	0	0	0	0	0.004076670004291	0	0	0	0	0	0	0	0	0	0	0.000754182283573	0	0	0	0	0	0	0
"212da"	0	0	0	0.108520179372197	0	0	0	0	0.136994856722998	0.007077625570776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"58536"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001692524682652	0	0	0	0	0	0	0	0
"af402"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000759283972206	0	0	0	0	0	0	0	0	0	0	0
"a3c10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00029710211171	0	0	0	0	0	0	0
"1c4ac"	0	0	0	0.069506726457399	0	0	0	0	0	0.007848173515982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"a6255"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011205179282869
"7f0d5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000274248103117	0	0	0	0	0	0	0
"3dc25"	0	0	0	0.004035874439462	0	0	0	0	0	0.003966894977169	0	0	0	0	0.000437163499149	0	0	0	0	0.004713762947342	0.010680379746836	0	0	0	0	0
"3176f"	0	0	0	0	0	0	0	0	0	0	0	0	0.000282635576753	0	0	0	0	0	0	0	0	0	0	0	0	0
"c2e94"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012270803949224	0	0	0	0	0	0	0	0
"b0f0e"	0	0	0	0.008071748878924	0	0	0	0	0	0.007220319634703	0	0	0	0	0.001173438866136	0	0	0	0	0	0	0	0	0	0	0
"423ba"	0	0	0	0	0	0	0	0.003719067372336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5fb2d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007687529119428	0	0	0	0	0	0	0	0	0	0
"22e89"	0	0	0.005409060175794	0.004035874439462	0	0	0	0	0	0	0	0.017085813015934	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6018a"	0	0	0	0	0	0	0	0	0	0.000456621004566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9f859"	0	0	0.003042596348884	0	0	0	0	0	0	0.00921803652968	0	0.204069879055481	0	0.027568489454027	0	0	0	0.003138222849083	0	0.202195621162315	0	0	0	0	0.076104746317512	0.084661354581673
"15412"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00338239327178	0	0	0	0	0	0	0
"4ce3f"	0	0	0	0	0	0	0.006886075949367	0	0	0.007562785388128	0	0	0	0	0.004072523123648	0	0	0	0	0	0.003955696202532	0	0	0	0	0
"ad1e2"	0	0	0	0	0	0	0	0	0	0	0	0	0.010740151916623	0	0	0	0	0	0.002034006764787	0	0	0	0	0	0	0
"a1876"	0	0	0	0	0	0	0.008810126582278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"d4ad5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012341325811	0	0	0	0	0	0	0	0
"79729"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006988396624473	0	0	0	0	0
"ef79e"	0	0	0	0	0	0	0	0	0	0.000570776255708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"71645"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006948598775942	0	0	0	0	0	0.000791139240506	0	0	0	0	0
"750d9"	0	0	0	0.006726457399103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110806772908367
"76f7d"	0	0.043715846994536	0	0	0	0	0	0	0	0	0	0	0	0.00103624705857	0	0	0	0	0	0	0	0	0	0	0.010638297872341	0
"c844f"	0	0	0	0	0	0	0	0.017737090544987	0	0.019606164383562	0	0	0.008302420067126	0	0.000828309787861	0	0	0	0.005393546027973	0	0	0	0	0	0	0
"86ddf"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006627662492	0	0	0	0	0	0	0
"78883"	0	0	0	0	0	0	0	0.012730653697611	0	0.003481735159817	0	0	0.000918565624448	0	0.000460172104367	0	0	0	0.000594204223421	0	0.00210970464135	0	0	0	0	0
"81ebe"	0	0	0	0	0	0	0	0.008797024746102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c0dad"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014899789029536	0	0	0	0	0
"dae68"	0	0	0	0	0	0	0	0.004076670004291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2fc22"	0	0	0	0	0.003316807485511	0.010100006622955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"72795"	0.067901234567901	0	0.031778228532793	0	0.139131345576426	0.032750513279025	0	0	0.005143277002204	0	0	0.023229026684584	0	0	0	0.017782264326759	0	0	0	0	0	0.028664142779881	0	0	0	0
"7c2b6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00074047954866	0	0	0.000527426160338	0	0	0	0	0
"64fce"	0	0	0	0	0	0	0	0	0	0.051997716894977	0	0	0.03734322557852	0	0.045004831807096	0	0	0.002750352609309	0.001119846421062	0	0.143196202531646	0	0	0	0	0
"cb02e"	0	0	0	0	0.003770686404581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b9d3b"	0	0	0	0	0	0	0	0	0.005694342395298	0	0	0	0	0	0	0	0	0	0	0	0.001714135021097	0	0	0	0	0
"302bc"	0	0	0	0	0.002304308358355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fce1d"	0	0	0	0.002690582959641	0	0	0	0	0	0.003424657534247	0	0	0	0	0.001656619575721	0	0	0	0	0.203994293865906	0	0	0	0	0	0
"2ecc2"	0	0	0	0	0.002374135884366	0.01087820385456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16182"	0	0	0	0	0	0	0	0.002217136318123	0	0.000456621004566	0	0	0.000812577283166	0	0	0	0	0	0.000708474266386	0	0	0	0	0	0	0
"78bc1"	0	0	0	0	0	0	0	0	0.024357090374725	0.000199771689498	0	0	0	0	0	0	0	0.0037023977433	0	0.04006698505241	0	0	0	0	0	0
"aa3eb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001128349788434	0	0	0	0	0	0	0	0
"9af1c"	0	0	0	0	0	0	0.006177215189873	0	0	0	0	0.025340756383183	0	0	0	0	0	0.004795486600846	0	0	0	0	0	0	0	0
"df0ed"	0	0	0.005747126436782	0	0	0	0	0	0.000661278471712	0	0	0	0	0	0	0	0	0.001163610719323	0	0	0	0	0	0	0	0
"801ac"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007845934379458	0	0	0	0	0.003535322210507	0.033095991561182	0	0	0	0	0
"db926"	0	0	0.011156186612576	0	0	0	0	0	0.001836884643644	0	0	0	0	0.00103624705857	0	0	0	0	0	0	0	0	0	0	0	0
"491fc"	0	0	0.011156186612576	0	0	0	0	0	0.00139603232917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e09ba"	0	0	0	0	0	0	0	0	0	0	0	0.033211748896141	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"96e51"	0	0	0	0	0	0	0	0	0	0	0	0	0.002119766825649	0	0	0	0	0	0	0	0	0	0	0	0	0
"86e74"	0	0	0	0	0	0	0	0	0	0	0	0	0.006182653241477	0	0	0	0	0	0.001462656549959	0	0	0	0	0	0	0
"037f9"	0	0	0	0	0	0	0	0	0	0	0	0	0.001907790143084	0	0	0	0	0	0	0	0	0	0	0	0	0
"f3864"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02121193326304	0	0	0	0	0	0
"dbbad"	0	0	0	0	0	0	0	0	0	0.001598173515982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"f64e5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000454675983536	0	0	0	0	0	0	0	0	0
"716fa"	0	0	0	0	0	0	0	0	0	0	0	0	0.001625154566331	0	0	0	0	0	0.000868452326538	0	0	0	0	0	0	0
"cbef0"	0	0	0	0	0	0	0	0	0	0.002311643835616	0	0	0	0	0.001081404445263	0	0	0	0	0	0	0	0	0	0	0
"fd087"	0	0	0	0	0	0	0	0	0	0.00365296803653	0	0	0	0	0	0	0	0.001516220028209	0	0	0	0	0	0	0	0
"d10e9"	0	0	0	0	0	0	0.030075949367089	0	0	0.000884703196347	0	0	0	0	0	0	0	0	0	0.013024871301867	0	0	0	0	0	0
"88adc"	0.093278463648834	0	0	0	0.046348020389638	0.027617723028015	0	0	0	0	0	0	0	0	0	0.025547445255475	0	0	0	0	0	0.018929150892374	0.364728967377974	0	0	0
"26c85"	0	0	0	0	0	0	0	0.002217136318123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"79e74"	0	0	0	0	0	0	0	0.029824059505078	0.001726671565026	0.003624429223744	0	0	0.002119766825649	0	0.002576963784455	0	0	0.001269393511989	0.003953743486608	0	0	0	0	0	0	0
"28a55"	0	0	0	0	0	0	0	0	0	0	0	0	0.000918565624448	0	0	0	0	0	0	0	0	0	0	0	0	0
"018e5"	0	0	0	0	0	0	0	0.004076670004291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"82397"	0	0	0	0	0	0	0	0	0	0.00296803652968	0	0	0	0	0	0	0	0.002080394922426	0	0	0	0	0	0	0	0
"25843"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000184068841747	0	0	0	0	0	0	0	0	0	0	0
"51606"	0	0	0	0	0	0	0	0.036046345301102	0.002461425422483	0.001940639269406	0	0	0.001342518989578	0	0.001150430260918	0	0	0.000564174894217	0	0	0	0	0	0	0	0
"e70c2"	0	0	0	0	0	0	0	0	0	0	0	0	0.030983925101572	0	0	0	0	0	0	0	0	0	0	0	0	0
"dfede"	0	0	0	0	0	0	0	0	0	0	0	0	0.001095212859919	0	0	0	0	0	0.000571350214828	0	0	0	0	0	0	0
"28641"	0	0	0	0.008071748878924	0	0	0	0	0.03321087435709	0.014754566210046	0	0	0	0.068521836747911	0.02931296304818	0	0	0	0	0	0	0	0	0	0	0
"0d875"	0	0	0	0	0	0	0	0.038907166356744	0	0.019977168949772	0	0	0	0	0.001035387234826	0	0	0.001410437235543	0	0	0	0	0	0	0	0
"3bece"	0	0	0	0	0	0	0	0.003719067372336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6f8b6"	0	0	0	0	0	0	0	0	0	0.001027397260274	0	0	0	0	0.007776908563803	0	0	0	0	0.004093530980587	0.010021097046414	0	0	0	0	0
"65432"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036354581673307
"03167"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00041415489393	0	0	0	0	0	0	0	0	0	0	0
"9743a"	0	0	0	0.01390134529148	0	0	0	0	0.002718589272594	0.192408675799087	0	0.020733346131695	0	0	0	0	0	0.03268688293371	0	0	0	0	0	0	0	0
"f467c"	0	0	0	0	0	0	0	0.001144328422257	0	0.020405251141553	0	0	0	0	0	0	0	0	0.003930889478014	0	0	0	0	0	0	0
