"# Constructed from biom file"																										
"#OTU ID"	"Tiberias-Head-09-2017"	"Maayan1-09-2017"	"Ein7-09-2017"	"Fuliya4-09-2017"	"Tiberias-Head-01-2018"	"Tiberias-Pool-01-2018"	"Gesher-Hana-01-2018"	"Maayan1-01-2018"	"Ein7-01-2018"	"Fuliya4-01-2018"	"Tiberias-Pool-09-2018"	"Gesher-Hana-09-2018"	"Maayan1-09-2018"	"Ein7-09-2018"	"Fuliya4-09-2018"	"Tiberias-Head-01-2019"	"Tiberias-Pool-01-2019"	"Gesher-Hana-01-2019"	"Maayan1-01-2019"	"Ein7-01-2019"	"Fuliya4-01-2019"	"Tiberias-Head-06-2018"	"Tiberias-Pool-06-2018"	"Tiberias-Pool-09-2017"	"Gesher-Hana-09-2017"	"Nur-09-2017"
"f0540"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0
"0d760"	0	8	0	0	0	0	0	0	131	376	0	0	621	0	224	0	0	48	60	0	30	0	0	0	17	0
"baaa2"	0	0	0	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5ed29"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0
"f26c4"	0	30	28	0	0	0	0	0	0	20	0	0	282	0	0	0	0	0	102	0	0	0	0	0	5	0
"16a83"	0	0	0	0	0	0	0	0	0	14	0	0	1135	0	0	0	0	0	0	0	0	0	0	0	0	0
"c0dad"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0
"21e35"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
"e4b39"	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
"f488b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
"91774"	0	0	30	0	0	0	0	0	0	0	0	0	0	1120	0	0	0	0	0	0	0	0	0	0	0	0
"192ca"	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0
"eaf2e"	0	0	0	0	0	0	0	0	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6ed1a"	0	0	0	0	0	0	0	0	0	46	0	0	0	115	0	0	0	0	58	0	0	0	0	0	0	0
"25f8b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0
"3ff55"	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	639	0	0	0	0	0	0	0	0
"a609b"	540	0	0	0	106	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0
"c2599"	0	45	40	0	0	0	0	0	158	107	0	0	0	332	396	0	0	0	0	0	57	0	0	0	0	0
"68cc5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	36	0	0	0	0	0	0	0
"3176f"	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
"5164f"	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c844f"	0	0	0	0	0	0	0	248	0	687	0	0	235	0	36	0	0	0	236	0	0	0	0	0	0	0
"c4147"	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	10	0	0	0	0	0	0	0
"6f419"	0	0	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c2e94"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	0	0	0	0	0	0	0	0
"7f7d4"	0	0	0	0	0	0	24	0	0	18	0	0	0	419	0	0	0	0	0	0	0	0	0	0	0	0
"524ba"	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"0fc0d"	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9af1c"	0	0	0	0	0	0	61	0	0	0	0	132	0	0	0	0	0	136	0	0	0	0	0	0	0	0
"9743a"	0	0	0	31	0	0	0	0	74	6742	0	108	0	0	0	0	0	927	0	0	0	0	0	0	0	0
"375c3"	0	0	0	0	0	0	0	36	0	26	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0
"e7b66"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4758	0	0	0	0	0	0	0	0
"2f099"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0
"18d02"	0	0	0	0	0	0	0	101	0	0	0	0	12	0	0	0	0	145	0	0	0	0	0	0	0	0
"e21c9"	0	11	0	0	0	0	0	70	0	0	0	0	22	0	0	0	0	0	46	0	0	0	0	0	0	0
"1a7a9"	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b6c6d"	0	0	0	0	0	0	0	0	0	223	0	0	2553	0	0	0	0	0	4195	0	0	0	0	0	0	0
"878a0"	0	0	0	0	0	0	0	0	289	0	0	0	45	0	0	0	0	102	1314	0	0	0	0	0	0	0
"e8533"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
"58d33"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0
"cd457"	0	0	0	0	0	0	0	0	0	50	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0
"a1ec0"	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"281de"	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6018a"	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"98fa8"	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0
"4adde"	0	0	0	30	0	0	0	0	0	405	0	0	4119	0	0	0	0	2913	7621	0	0	0	0	0	52	0
"0d875"	0	0	0	0	0	0	0	544	0	700	0	0	0	0	45	0	0	40	0	0	0	0	0	0	0	0
"cb02e"	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4a16b"	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	32	0	0	0	0	0	0	0
"49fe1"	0	0	0	0	7174	38051	0	0	0	0	735	0	0	0	0	10003	16884	0	0	0	0	2319	0	14	0	0
"84be2"	0	0	0	0	0	0	0	0	0	13	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0
"1b0d6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1861	0	0	0	0	0	0	0
"8f04c"	0	0	0	0	0	0	0	0	47	0	0	0	0	1543	111	0	0	0	21	0	0	0	0	0	0	0
"99976"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0
"34b4e"	0	0	0	0	0	0	0	115	0	0	0	0	329	0	0	0	0	86	0	0	0	0	0	0	0	0
"3685d"	0	100	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e137b"	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0
"b6a5f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74
"65432"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146
"eb791"	0	0	0	0	0	0	0	251	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0
"93c4e"	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"79729"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0
"d6d02"	0	0	0	0	0	0	0	31	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0
"11b8d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0
"4d2fe"	0	0	0	0	3082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0
"59e26"	0	0	0	0	0	0	0	190	0	46	0	0	0	0	79	0	0	20	0	0	0	0	0	0	0	0
"265f3"	0	0	98	0	0	0	0	0	12044	0	0	184	0	708	0	0	0	31	0	0	0	0	0	0	0	0
"15412"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0
"a3487"	0	0	0	0	5517	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	114	0	0	0	0
"bcfe5"	0	0	0	0	0	0	51	0	1244	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4e630"	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
"a9346"	0	0	0	0	0	0	12	202	0	814	0	0	119	0	290	0	0	110	186	0	221	0	0	0	0	0
"d6978"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0
"22f9e"	0	0	0	0	0	0	0	51	0	0	0	0	22	0	0	0	0	0	218	0	0	0	0	0	0	0
"2ecff"	0	0	0	0	0	1083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"bad85"	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0
"51189"	0	0	23	0	0	0	0	73	0	157	0	0	51	0	1058	0	0	0	0	0	55	0	0	0	0	0
"c0e80"	0	0	0	0	12579	0	0	0	0	0	0	0	0	0	0	326	0	0	0	0	0	0	0	0	0	0
"de28a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
"20019"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	111	0	0	0	0	0	0	0
"4b72d"	0	0	0	0	0	0	0	0	0	40	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0
"b0f0e"	0	0	0	18	0	0	0	0	0	253	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0
"94adb"	0	0	0	0	0	0	0	0	0	0	0	0	436	0	0	0	0	0	0	0	0	0	0	0	0	0
"1be76"	0	9	39	0	0	0	0	0	334	0	0	0	0	295	187	0	0	191	0	295	0	0	0	0	28	0
"02987"	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0
"6a6f2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201
"a6255"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45
"14074"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
"a1876"	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"25b7a"	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b2815"	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0
"25de8"	0	11	198	0	0	0	0	0	172	96	0	424	0	333	0	0	0	443	0	0	0	0	0	0	89	0
"56898"	0	0	0	0	0	0	0	0	0	0	0	0	0	874	0	0	0	0	0	0	0	0	0	0	0	0
"6766e"	0	0	0	0	0	0	0	44	0	0	0	0	98	0	0	0	0	0	68	0	0	0	0	0	0	0
"6856e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
"6c5ff"	0	0	0	0	0	0	0	0	0	114	0	0	0	0	12	0	0	9	0	0	0	0	0	0	0	0
"08fec"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0
"149d0"	0	0	0	0	0	0	0	75	0	126	0	0	109	0	150	0	0	0	35	0	209	0	0	0	0	0
"f467c"	0	0	0	0	0	0	0	16	0	715	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0
"8f757"	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0
"c8e05"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0
"6899f"	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4d373"	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0
"894b4"	0	43	13	0	0	0	0	82	72	0	0	0	365	0	0	0	0	753	303	3493	0	0	0	0	193	0
"cae57"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0
"f272b"	0	0	0	0	0	0	0	0	937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"82475"	0	0	0	0	73	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"48bf5"	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"99099"	0	0	0	0	0	0	275	0	0	33	0	565	0	0	0	0	0	105	0	17	0	0	0	0	0	0
"e176d"	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8f396"	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"813aa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	116	0	0	0	0	0	0	0	0
"2981a"	0	0	0	0	0	0	0	0	0	86	0	0	0	0	201	0	0	0	0	0	48	0	0	0	0	0
"5b3f6"	0	0	0	0	0	0	0	142	0	0	0	0	1692	0	0	0	0	0	73	0	0	0	0	0	0	0
"0b2ce"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	12	0	0	34	0	0	0	0	0
"f5fd2"	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"86e74"	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	64	0	0	0	0	0	0	0
"51606"	0	0	0	0	0	0	0	504	67	68	0	0	38	0	50	0	0	16	0	0	0	0	0	0	0	0
"76c2a"	0	0	0	0	0	0	0	0	0	34	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0
"cbb23"	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0
"750d9"	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445
"e5162"	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	32	0
"ed9de"	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	30	0	0	124	0	0	0	0	0
"a5d95"	0	0	28	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"05800"	0	17	5	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
"c7a4a"	0	0	147	0	0	0	0	0	60	0	0	0	0	0	0	0	0	1002	0	0	0	0	0	0	12	0
"e92a2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2828	0	0	0	0	0	0	0	0	0	0	0
"62020"	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0
"cae49"	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0
"ff207"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0
"5bac1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	12	0
"4d0a2"	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"a9940"	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0
"9f859"	0	0	9	0	0	0	0	0	0	323	0	1063	0	1277	0	0	0	89	0	3260	0	0	0	0	93	340
"6fccb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4579	0	0	0	0	0	0	0
"7e610"	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0
"94bb9"	0	0	58	0	0	0	0	0	58	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0
"06761"	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"797ef"	0	9	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	999	0	0	0	0	0	0	46	0
"8dfd0"	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"05226"	0	0	0	0	0	0	0	0	49	137	0	0	331	0	0	0	0	1054	153	0	0	0	0	0	0	0
"81ebe"	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c8b0c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	82
"dde8d"	0	0	0	0	0	0	0	42	152	0	0	0	0	0	0	0	0	39	136	0	0	0	0	0	0	0
"f18ab"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	15	0	0	0	0	0
"86bf8"	0	0	0	0	0	0	0	0	0	834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"09181"	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	71	0	0	0	0	0	0	0
"e5746"	0	25	0	9	0	0	0	1628	0	327	0	0	619	0	143	0	0	319	2346	0	41	0	0	0	17	0
"793c4"	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"38d50"	0	0	0	0	0	0	0	0	0	71	0	0	0	0	147	0	0	0	0	0	503	0	0	0	0	0
"a0646"	0	0	0	0	5403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0
"f64e5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0
"d57aa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	24	0	0	0	0	0	0	0
"25843"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
"854c8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0
"27ffb"	0	0	0	86	0	0	0	0	0	1027	0	0	34	0	136	0	0	15	79	0	62	0	0	0	0	172
"dd358"	0	0	0	17	0	0	0	0	182	23	0	0	461	0	89	0	0	0	43	0	0	0	0	0	0	0
"72335"	0	0	0	0	0	0	14	0	0	62	0	0	76	0	0	0	0	42	204	0	0	0	0	0	0	0
"82397"	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0
"59424"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	53	0	0	0	0	0
"07b16"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0
"43215"	0	0	42	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ab7d8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0
"9d6df"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	0	0	0	0	0	0	0
"73c76"	0	0	0	0	0	0	0	66	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0
"e6c75"	0	0	0	0	0	758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"d9886"	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"212da"	0	0	0	242	0	0	0	0	3729	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"26c85"	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"05135"	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"bf3ac"	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0
"83414"	0	30	106	48	0	0	0	0	327	194	0	0	2785	0	5609	0	0	0	105	0	28	0	0	0	25	0
"11dd3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0
"6a884"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0
"aee85"	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2ecc2"	0	0	0	0	136	657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ca4bc"	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0
"f1ef9"	0	0	0	0	0	0	0	0	361	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0
"df0ed"	0	0	17	0	0	0	0	0	18	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0
"33db5"	0	0	0	0	0	0	0	0	0	0	0	0	0	709	226	0	0	0	0	0	0	0	0	0	0	0
"01ca4"	0	0	0	0	0	0	166	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b56ce"	0	0	0	0	0	0	0	65	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0
"f41ed"	0	0	345	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3f2a2"	0	0	0	0	0	0	0	500	91	1591	0	0	721	0	406	0	0	749	828	0	204	0	0	0	24	0
"5de04"	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9a56c"	0	0	0	9	0	0	0	0	0	584	0	0	0	0	21	0	0	0	0	0	30	0	0	0	0	0
"6d9f4"	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"78bc1"	0	0	0	0	0	0	0	0	663	7	0	0	0	0	0	0	0	105	0	646	0	0	0	0	0	0
"037f9"	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0
"976a1"	0	10	156	0	0	0	0	0	0	431	0	0	258	0	112	0	0	556	2602	0	973	0	0	0	6	0
"b64b8"	0	0	0	0	0	0	0	0	151	0	0	0	0	8511	0	0	0	0	0	0	0	0	0	0	0	0
"3b0a3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	189	0	0	0	0	0	0	0
"28641"	0	0	0	18	0	0	0	0	904	517	0	0	0	3174	1274	0	0	0	0	0	0	0	0	0	0	0
"af402"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0
"4692f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0
"cf9bf"	0	0	0	0	0	0	0	0	0	213	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0
"fc410"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0
"9c0ee"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0
"b9559"	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0
"60084"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0
"f7a13"	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248
"f7c30"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	333	0	0	0	0	0	0	0	0
"76f7d"	0	24	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	13	0
"0d192"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0
